contig,pbi,pbf,len-region,class,disruptive_subcompartment,conserved hypothetical protein_density,TcMUC_density,MASP_density,TS-GV_density,RHS_density,DGF-1_density,TS-all_density,GP63_density,RHS_density,DGF-1_density,ncRNA_density,transposon_density,Sswitch_density,TS-GII_density,TS-GI_density,TS-GIII_density,TS-GIV_density,TS-GVI_density,TS-GVII_density,TS-GVIII_density,SIRE|RA_density,L1Tc_density,RNase H_density,NARTc|RA_density,VIPER_density,SAP_density
RA_263,46502,78001,31500,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.31746031746031744,0.31746031746031744,0.31746031746031744,0.0,0.31746031746031744,0.31746031746031744,0.0,0.31746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.31746031746031744,0.0,0.0,0.31746031746031744,0.0,0.0,0.0,0.0
RA_263,78002,82208,4207,core,core,0.0,0.0,0.0,0.0,2.376990729736154,0.0,0.0,0.0,2.376990729736154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_264,1,81797,81797,disruptive,TcMUC-MASP-TSGV,0.36676161717422395,0.36676161717422395,1.100284851522672,0.36676161717422395,0.0,0.0,0.6112693619570401,0.122253872391408,0.0,0.0,0.0,0.2445077447828159,0.4890154895656309,0.244507744782816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244507744782816,0.244507744782816,0.0,0.0,0.0
RA_265,1,11401,11401,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_265,11402,34201,22800,disruptive,Other,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7543859649122806,0.0,0.0,0.0,0.8771929824561403,0.0
RA_265,34202,49201,15000,core,core,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_265,49202,55501,6300,disruptive,Other,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_265,55502,81073,25572,core,core,2.346316283435007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_266,1,11101,11101,disruptive,Other,0.9008197459688315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_266,11102,80820,69719,core,core,2.151493853899224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14343292359328164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1434329235932816,0.0,0.0,0.0,0.0,0.0
RA_267,1,65101,65101,disruptive,Other,0.7680373573370608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_267,65102,80765,15664,core,core,0.6384065372829418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_268,1,26401,26401,disruptive,TcMUC-MASP-TSGV,0.7575470626112647,0.7575470626112647,1.5150941252225294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37877353130563307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_268,26402,74701,48300,core,core,0.8281573498964803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20703933747412018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20703933747412007,0.0,0.0,0.0,0.0,0.0
RA_268,74702,80350,5649,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_269,1,68401,68401,disruptive,RHS-DGF1-TSGII,0.14619669303080365,0.0,0.0,0.0,0.7309834651540181,0.2923933860616073,0.43859007909241093,0.0,0.7309834651540181,0.2923933860616073,0.0,1.4619669303080363,0.0,0.2923933860616073,0.0,0.0,0.0,0.0,0.0,0.14619669303080365,1.0233768512156256,0.0,0.0,0.0,0.43859007909241093,0.0
RA_269,68402,80278,11877,core,core,1.6839269175717773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419634587858891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_270,1,21001,21001,core,core,1.9046712061330413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9046712061330413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9046712061330413,0.0,0.0,0.0,0.0,0.0
RA_270,21002,70501,49500,disruptive,Other,2.0202020202020203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_270,70502,79492,8991,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_271,1,78474,78474,disruptive,RHS-DGF1-TSGII,0.6371537069602672,0.0,0.0,0.0,0.0,0.5097229655682137,0.0,0.0,0.0,0.5097229655682137,1.0194459311364277,0.6371537069602673,1.0194459311364277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371537069602672,0.0,0.0,0.0,0.0,0.0
RA_272,1,18001,18001,disruptive,GP63,1.6665740792178212,0.0,0.0,0.0,0.0,0.0,0.0,1.1110493861452142,0.0,0.0,5.555246930726071,0.0,3.333148158435641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_272,18002,57901,39900,core,core,1.0025062656641603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_272,57902,78279,20378,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814505839630976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814505839630975,0.0,0.0,0.0,0.0
RA_273,1,2101,2101,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_273,2102,78052,75951,disruptive,RHS-DGF1-TSGII,0.2633276717883899,0.0,0.0,0.0,0.7899830153651697,0.2633276717883899,0.39499150768258484,0.0,0.7899830153651697,0.2633276717883899,0.13166383589419484,0.9216468512593647,0.2633276717883888,0.2633276717883899,0.0,0.0,0.0,0.0,0.0,0.0,0.6583191794709747,0.0,0.0,0.0,0.2633276717883899,0.0
RA_274,1,77279,77279,disruptive,TcMUC-MASP-TSGV,0.12940126036827598,0.0,0.6470063018413799,0.38820378110482795,0.12940126036827598,0.12940126036827598,0.7764075622096559,0.25880252073655197,0.12940126036827598,0.12940126036827598,0.12940126036827593,0.12940126036827593,0.25880252073655186,0.12940126036827598,0.0,0.0,0.0,0.12940126036827598,0.12940126036827598,0.0,0.0,0.12940126036827598,0.0,0.0,0.0,0.0
RA_275,1,77124,77124,disruptive,RHS-DGF1-TSGII,0.25932264924018467,0.0,0.0,0.0,0.6483066231004616,0.38898397386027694,0.5186452984803693,0.0,0.6483066231004616,0.38898397386027694,0.5186452984803693,0.38898397386027694,0.5186452984803687,0.38898397386027694,0.0,0.0,0.0,0.0,0.0,0.12966132462009233,0.25932264924018467,0.0,0.0,0.0,0.12966132462009233,0.0
RA_276,1,62701,62701,core,core,1.43538380568093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15948708952010326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15948708952010335,0.0,0.0,0.0,0.0,0.0
RA_276,62702,76519,13818,disruptive,Other,1.4473874656245476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_277,1,50701,50701,core,core,2.564051991084989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944695370899982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944695370899982,0.0,0.0,0.0,0.0,0.0
RA_277,50702,66601,15900,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2578616352201255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289308176100629,0.0,0.6289308176100629,0.0,0.0
RA_277,66602,76426,9825,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0534351145038165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.053435114503817,0.0,0.0,0.0,0.0,0.0
RA_278,1,27301,27301,core,core,0.7325738983920003,0.0,0.0,0.0,0.0,0.0,0.36628694919600013,0.0,0.0,0.0,0.0,0.36628694919600013,0.0,0.36628694919600013,0.0,0.0,0.0,0.0,0.0,0.0,0.36628694919600013,0.0,0.0,0.0,0.0,0.0
RA_278,27302,53701,26400,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.3787878787878788,0.3787878787878788,0.3787878787878788,0.0,0.3787878787878788,0.3787878787878788,0.7575757575757576,0.0,0.7575757575757578,0.0,0.0,0.0,0.0,0.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_278,53702,76405,22704,core,core,0.0,0.0,0.0,0.0,0.4404510218463707,0.0,0.8809020436927414,0.0,0.4404510218463707,0.0,0.0,0.0,0.0,0.8809020436927414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_279,1,6901,6901,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.898130705694827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4490653528474136,0.0,0.0,0.0,1.4490653528474136,0.0
RA_279,6902,49501,42600,core,core,0.7042253521126761,0.0,0.0,0.0,0.0,0.0,0.2347417840375587,0.0,0.0,0.0,0.0,0.4694835680751175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4694835680751174,0.0,0.0,0.0,0.0,0.0
RA_279,49502,76256,26755,disruptive,Other,0.7475238273219958,0.0,0.0,0.0,0.0,0.0,0.7475238273219958,0.0,0.0,0.0,0.0,2.242571481965988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4950476546439917,0.0,0.0,0.0,0.7475238273219958,0.0
RA_280,1,12301,12301,disruptive,Other,1.6258840744654908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8129420372327454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8129420372327454,0.0,0.0,0.0,0.0,0.0
RA_280,12302,75956,63655,core,core,1.7280653522896867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141937004163067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141937004163066,0.0,0.0,0.0,0.0,0.0
RA_281,1,1501,1501,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_281,1502,73201,71700,core,core,1.8131101813110182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697350069735007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5578800557880056,0.0,0.0,0.0,0.1394700139470014,0.0
RA_281,73202,75696,2495,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_282,1,75509,75509,disruptive,TcMUC-MASP-TSGV,0.0,0.2648690884530321,0.39730363267954816,0.2648690884530321,0.0,0.2648690884530321,0.5297381769060642,0.0,0.0,0.2648690884530321,0.13243454422651602,0.0,0.529738176906065,0.0,0.0,0.0,0.0,0.0,0.13243454422651604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_283,1,74922,74922,disruptive,GP63,1.0677771549077708,0.0,0.0,0.0,0.0,0.0,0.0,0.13347214436347135,0.0,0.0,0.0,0.13347214436347143,0.13347214436347166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13347214436347135,0.0,0.0,0.0,0.0,0.0
RA_284,1,10201,10201,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.0,0.0,0.9802960494069208,0.0,0.0,0.0,0.0,0.9802960494069208,0.0,0.9802960494069208,0.0,0.0,0.0,0.0,0.0,0.0,0.9802960494069208,0.0,0.0,0.0,0.0,0.0
RA_284,10202,37501,27300,core,core,2.197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8315018315018312,0.7326007326007336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8315018315018314,0.0,0.0,0.0,0.0,0.0
RA_284,37502,46501,9000,disruptive,Other,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_284,46502,74865,28364,core,core,1.410238330277817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3525595825694543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35255958256945424,0.0,0.0,0.0,0.0,0.0
RA_285,1,74134,74134,core,core,2.0233630992527045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395634931340545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046726198505409,0.0,0.0,0.0,0.13489087328351362,0.0
RA_286,1,21001,21001,core,core,0.9523356030665207,0.0,0.0,0.0,0.0,0.0,0.4761678015332603,0.0,0.0,0.0,0.0,0.47616780153326044,0.4761678015332613,0.0,0.4761678015332603,0.0,0.0,0.0,0.0,0.0,0.4761678015332603,0.0,0.0,0.0,0.0,0.0
RA_286,21002,61501,40500,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.49382716049382713,0.0,0.49382716049382713,0.0,0.49382716049382713,0.0,0.0,0.7407407407407407,0.4938271604938276,0.24691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24691358024691357,3.950617283950617,0.24691358024691357,0.24691358024691357,0.0
RA_286,61502,73975,12474,core,core,3.20666987333654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_287,1,60901,60901,core,core,1.1494064136877884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_287,60902,73912,13011,disruptive,Other,0.7685804319422027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5371608638844054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7685804319422027,0.0,0.0,0.0,0.7685804319422027,0.0
RA_288,1,67201,67201,disruptive,Other,1.6368804035654232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14880730941503728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_288,67202,73588,6387,core,core,1.565680288085173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_289,1,16201,16201,core,core,1.2344916980433307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.234491698043331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2344916980433307,0.0,0.0,0.0,0.0,0.0
RA_289,16202,60301,44100,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.22675736961451248,0.22675736961451248,0.45351473922902497,0.22675736961451248,0.45351473922902497,0.0,0.45351473922902497,0.22675736961451248,0.0,0.6802721088435373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22675736961451248,0.45351473922902497,0.0,0.0,0.0,0.22675736961451248,0.0
RA_289,60302,73485,13184,core,core,2.275485436893204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758495145631068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_290,1,7201,7201,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.943480072212193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.943480072212193,0.0,0.0,0.0,0.0,0.0
RA_290,7202,73387,66186,core,core,1.2087148339527998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_291,1,58201,58201,disruptive,GP63,1.2027284754557481,0.0,0.0,0.0,0.0,0.0,0.0,0.17181835363653547,0.0,0.0,0.0,0.17181835363653541,0.1718183536365352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17181835363653547,0.0,0.0,0.0,0.0,0.0
RA_291,58202,58501,300,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_291,58502,73294,14793,disruptive,Other,0.6759954032312581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_292,1,73127,73127,disruptive,GP63,0.8204903797502974,0.0,0.0,0.0,0.0,0.0,0.0,0.957238776375347,0.0,0.0,0.0,1.0939871730003965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0939871730003967,0.0,0.0,0.0,0.0,0.0
RA_293,1,72969,72969,disruptive,Other,0.5481779933944552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13704449834861387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1370444983486138,0.0,0.0
RA_294,1,72591,72591,disruptive,RHS-DGF1-TSGII,0.13775812428537973,0.0,0.0,0.13775812428537973,0.4132743728561392,0.4132743728561392,0.27551624857075946,0.0,0.4132743728561392,0.4132743728561392,0.1377581242853798,0.6887906214268988,0.0,0.0,0.0,0.0,0.0,0.0,0.13775812428537973,0.0,0.5510324971415189,0.0,0.0,0.0,0.13775812428537973,0.0
RA_295,1,1201,1201,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_295,1202,26101,24900,core,core,1.606425702811245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40160642570281135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40160642570281124,0.0,0.0,0.0,0.0,0.0
RA_295,26102,72429,46328,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_296,1,9601,9601,disruptive,GP63,1.0415581710238517,0.0,0.0,0.0,0.0,0.0,0.0,1.0415581710238517,0.0,0.0,0.0,1.0415581710238517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0415581710238517,0.0,0.0,0.0,0.0,0.0
RA_296,9602,34501,24900,core,core,3.6144578313253013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4016064257028109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_296,34502,66601,32100,disruptive,RHS-DGF1-TSGII,0.3115264797507788,0.0,0.0,0.0,0.3115264797507788,0.3115264797507788,0.3115264797507788,0.0,0.3115264797507788,0.3115264797507788,0.6230529595015577,0.31152647975077885,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0,0.0,0.3115264797507788,0.0,0.0,0.0,0.0,0.0
RA_296,66602,72313,5712,core,core,0.0,0.0,0.0,0.0,0.0,0.0,1.7507002801120448,0.0,0.0,0.0,0.0,0.0,0.0,1.7507002801120448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_297,1,15001,15001,core,core,2.6664889007399504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_297,15002,16501,1500,disruptive,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_297,16502,48001,31500,core,core,0.6349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31746031746031633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_297,48002,72270,24269,disruptive,Other,0.41204829205982946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_298,1,6601,6601,disruptive,Other,3.029843963035904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_298,6602,27001,20400,core,core,1.4705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_298,27002,71008,44007,disruptive,Other,3.408548639989093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22723657599927272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22723657599927283,0.0,0.0,0.0,0.0,0.0
RA_299,1,45001,45001,disruptive,RHS-DGF1-TSGII,0.0,0.0,0.0,0.0,0.2222172840603542,0.2222172840603542,0.4444345681207084,0.0,0.2222172840603542,0.2222172840603542,0.22221728406035424,0.6666518521810625,0.0,0.4444345681207084,0.0,0.0,0.0,0.0,0.0,0.0,0.2222172840603542,0.2222172840603542,0.0,0.0,0.2222172840603542,0.0
RA_299,45002,62401,17400,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,0.5747126436781609,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,0.0
RA_299,62402,70872,8471,disruptive,Other,1.180498170227836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1804981702278363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180498170227836,0.0,0.0,0.0,0.0,0.0
RA_300,1,70862,70862,disruptive,RHS-DGF1-TSGII,0.5644774350145353,0.0,0.0,0.0,0.0,0.42335807626090144,0.0,0.0,0.0,0.42335807626090144,0.846716152521803,0.5644774350145352,0.8467161525218039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5644774350145353,0.0,0.0,0.0,0.0,0.0
RA_301,1,70594,70594,disruptive,TcMUC-MASP-TSGV,0.14165509816698305,0.5666203926679322,1.1332407853358644,0.2833101963339661,0.0,0.14165509816698305,0.7082754908349151,0.0,0.0,0.14165509816698305,0.0,0.0,0.28331019633396615,0.14165509816698305,0.0,0.0,0.0,0.2833101963339661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_302,1,1801,1801,core,core,0.0,5.55247084952804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_302,1802,42301,40500,disruptive,TcMUC-MASP-TSGV,0.24691358024691357,0.49382716049382713,0.7407407407407407,0.49382716049382713,0.0,0.0,0.49382716049382713,0.24691358024691357,0.0,0.0,0.0,1.234567901234568,0.4938271604938276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9876543209876543,0.24691358024691357,0.0,0.0,0.0,0.0
RA_302,42302,70331,28030,core,core,0.3567606136282554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135212272565108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135212272565108,0.0,0.0,0.0,0.0,0.0
RA_303,1,2401,2401,core,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_303,2402,70119,67718,disruptive,TcMUC-MASP-TSGV,0.14767122478513836,0.2953424495702767,0.8860273487108301,0.2953424495702767,0.0,0.14767122478513836,0.5906848991405534,0.0,0.0,0.14767122478513836,0.1476712247851384,0.0,0.29534244957027767,0.2953424495702767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA_304,1,54001,54001,disruptive,RHS-DGF1-TSGII,0.18518175589340938,0.0,0.0,0.0,0.5555452676802282,0.37036351178681876,0.37036351178681876,0.0,0.5555452676802282,0.37036351178681876,0.0,0.18518175589340946,0.18518175589341013,0.37036351178681876,0.0,0.0,0.0,0.0,0.0,0.0,0.18518175589340938,0.0,0.0,0.0,0.0,0.0
